"Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"PackagedMedicinalProduct","","","",0,*,"","","","","Packaged Medicinal Product logical model","Medication Knowledge by me logical model.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"PackagedMedicinalProduct.pharmacoeconomics.value","","","",1,1,"","","","string {[]} {[]}
","value","value","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.pharmacoeconomics.value",1,1,"",""
"PackagedMedicinalProduct.pharmacoeconomics.unit","","","",1,1,"","","","string {[]} {[]}
","unit","unit","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.pharmacoeconomics.unit",1,1,"",""
"PackagedMedicinalProduct.pharmacoeconomics.source","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/DocumentReference]]}
","source of documentation","source of documentation","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.pharmacoeconomics.source",1,1,"",""
"PackagedMedicinalProduct.pharmacoeconomics.condition","","","",0,1,"","","","CodeableConcept {[]} {[]}
","condition for which it applies.","condition for which it applies.","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.pharmacoeconomics.condition",0,1,"",""
"PackagedMedicinalProduct.marketingAuthorization","","","",0,1,"","","","Reference {[]} {[]}
","marketing auhtorization of product","marketing auhtorization of product","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.marketingAuthorization",0,1,"",""
"PackagedMedicinalProduct.marketingAuthorizationHolder","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","holder of the marketing authorization","holder of the marketing authorization","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.marketingAuthorizationHolder",0,*,"",""
"PackagedMedicinalProduct.clinicalTrial","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ResearchStudy]]}
","trials done with the product","trials done with the product","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.clinicalTrial",0,*,"",""
"PackagedMedicinalProduct.copayment","","","",0,1,"","","","CodeableConcept {[]} {[]}
","copayment information","copayment information","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.copayment",0,1,"",""
"PackagedMedicinalProduct.package","","","",0,*,"","","","BackboneElement {[]} {[]}
","packaging information","packaging information","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.package",0,*,"",""
"PackagedMedicinalProduct.package.description","","","",0,1,"","","","markdown {[]} {[]}
","description of the package","description of the package","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.package.description",0,1,"",""
"PackagedMedicinalProduct.package.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","type of package","type of package","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.package.type",0,1,"",""
"PackagedMedicinalProduct.package.closureType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","type of closure","type of closure","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.package.closureType",0,1,"",""
"PackagedMedicinalProduct.package.size","","","",0,1,"","","","integer {[]} {[]}
","size - nr of elements","size - nr of elements","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.package.size",0,1,"",""
"PackagedMedicinalProduct.price","","","",0,1,"","","","BackboneElement {[]} {[]}
","pricing information","pricing information","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.price",0,1,"",""
"PackagedMedicinalProduct.price.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","type of price","type of price","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.price.type",1,1,"",""
"PackagedMedicinalProduct.price.source","","","",0,1,"","","","string {[]} {[]}
","source of it","source of it","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.price.source",0,1,"",""
"PackagedMedicinalProduct.price.cost","","","",1,1,"","","","Money {[]} {[]}
","value of the price","value of the price","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.price.cost",1,1,"",""
"PackagedMedicinalProduct.preparationInstructions","","","",0,1,"","","","markdown {[]} {[]}
","The instructions for preparing the medication","The instructions for preparing the medication","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.preparationInstructions",0,1,"",""
"PackagedMedicinalProduct.administrationInstructions","","","",0,1,"","","","markdown {[]} {[]}
","The instructions for administring the medication","The instructions for administring the medication","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.administrationInstructions",0,1,"",""
"PackagedMedicinalProduct.productImage","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Binary]]}
","image of the product","image of the product","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.productImage",0,*,"",""
"PackagedMedicinalProduct.batch","","","",0,1,"","","","BackboneElement {[]} {[]}
","batch information","batch information","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.batch",0,1,"",""
"PackagedMedicinalProduct.batch.lotNumber","","","",0,1,"","","","string {[]} {[]}
","lotnumber","lotnumber","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.batch.lotNumber",0,1,"",""
"PackagedMedicinalProduct.batch.expirationDate","","","",0,1,"","","","dateTime {[]} {[]}
","expirationdate","expirationdate","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.batch.expirationDate",0,1,"",""
"PackagedMedicinalProduct.impurity","","","",0,*,"","","","Reference {[]} {[]}
","impurities potentially contained in product, allergenes, etc","impurities potentially contained in product, allergenes, etc","","","","","","","","","",,,,,"",,,,"PackagedMedicinalProduct.impurity",0,*,"",""
